Depth,Depth_Decay,Depth_Start,Dropout_Rate,Width,epoch0,epoch100,epoch200,epoch300,epoch400,epoch500,epoch600,epoch700,epoch800,epoch900,epoch1000,epoch1100,epoch1200,epoch1300,epoch1400,epoch1500,epoch1600,epoch1700,epoch1800,epoch1900,epoch2000,epoch2100,epoch2200,epoch2300,epoch2400,epoch2500,epoch2600,epoch2700,epoch2800,epoch2900,epoch3000,epoch3100,epoch3200,epoch3300,epoch3400,epoch3500,epoch3600,epoch3700,epoch3800,epoch3900,epoch4000
3,0.5,150,0.25,50,0.563268,0.764947,0.764947,0.765356,0.777846,0.820024,0.839476,0.847666,0.851965,0.853194,0.854013,0.857494,0.856265,0.857698,0.858108,0.859336,0.862612,0.862203,0.863636,0.863841,0.864046,0.864865,0.86466,0.866503,0.864865,0.865684,0.86855,0.865684,0.866707,0.868141,0.867117,0.863227,0.865274,0.865479,0.864865,0.86425,0.865274,0.866093,0.866093,0.86466,0.86466
3,0.5,150,0.25,100,0.764537,0.764947,0.765766,0.774979,0.802416,0.833333,0.842752,0.846642,0.850942,0.852784,0.85606,0.856265,0.858927,0.858108,0.860155,0.860155,0.86036,0.859951,0.860974,0.860565,0.861179,0.863227,0.862203,0.862408,0.862612,0.864046,0.865888,0.862817,0.863636,0.865888,0.865479,0.864455,0.862408,0.863841,0.865479,0.862203,0.864455,0.861793,0.861998,0.864046,0.863636
3,0.5,150,0.25,150,0.739353,0.764947,0.765766,0.772522,0.790336,0.819001,0.837019,0.846028,0.84828,0.853399,0.854832,0.855856,0.857494,0.857084,0.856879,0.86077,0.860155,0.862408,0.86036,0.862203,0.861998,0.862203,0.865274,0.86425,0.861589,0.861384,0.863431,0.86425,0.86425,0.865479,0.864865,0.863841,0.863841,0.861179,0.865479,0.865479,0.865889,0.864455,0.863227,0.863636,0.863841
3,0.5,150,0.25,200,0.702907,0.764947,0.765151,0.768427,0.785831,0.812244,0.834357,0.846028,0.85258,0.854013,0.855446,0.856879,0.858927,0.859336,0.858517,0.860155,0.859132,0.860565,0.861179,0.861179,0.861179,0.861384,0.862817,0.862203,0.861179,0.862408,0.863841,0.863431,0.86425,0.86466,0.866503,0.867936,0.867526,0.865274,0.865069,0.865069,0.865479,0.867526,0.866912,0.86466,0.865274
3,0.5,150,0.25,250,0.6681,0.765151,0.76638,0.777846,0.801597,0.827191,0.838452,0.848894,0.85258,0.854218,0.854832,0.856675,0.857084,0.857903,0.859132,0.858517,0.860156,0.860974,0.861179,0.861384,0.863227,0.862203,0.863431,0.865479,0.863841,0.864455,0.86466,0.864865,0.864455,0.864046,0.863022,0.865888,0.864455,0.866707,0.865888,0.865888,0.866912,0.866503,0.864046,0.864865,0.865684
3,0.5,150,0.25,300,0.685094,0.764742,0.765561,0.780712,0.808558,0.830876,0.841933,0.847052,0.849918,0.853194,0.854013,0.855651,0.854013,0.854832,0.855241,0.857289,0.857698,0.858927,0.858927,0.86077,0.858108,0.860974,0.861793,0.862408,0.861998,0.862612,0.862817,0.863227,0.864455,0.864046,0.86466,0.863636,0.860974,0.865274,0.863431,0.86425,0.86466,0.86425,0.863431,0.864455,0.864046
3,0.5,150,0.25,350,0.424242,0.76597,0.771499,0.788083,0.814291,0.828214,0.84398,0.849918,0.851556,0.853603,0.857698,0.857084,0.857903,0.858927,0.858927,0.860155,0.862203,0.861793,0.859746,0.862203,0.864046,0.863431,0.865069,0.864865,0.864865,0.863431,0.865684,0.865479,0.864865,0.865069,0.86466,0.866912,0.865069,0.866093,0.86507,0.865684,0.864046,0.86466,0.865684,0.866503,0.864865
3,0.5,200,0.15,50,0.268223,0.765356,0.764947,0.77027,0.799549,0.832719,0.843775,0.848075,0.849918,0.853194,0.854422,0.855037,0.854218,0.854832,0.857494,0.858313,0.858722,0.860565,0.860155,0.86077,0.861998,0.861793,0.858927,0.862612,0.863431,0.862817,0.864046,0.863431,0.863022,0.864455,0.865274,0.865684,0.864865,0.865479,0.865274,0.865069,0.865274,0.866707,0.867117,0.864865,0.86466
3,0.5,200,0.15,100,0.358927,0.764947,0.764947,0.765151,0.77068,0.788083,0.820639,0.831081,0.842956,0.850327,0.857084,0.857084,0.856675,0.857698,0.858313,0.857698,0.86077,0.861384,0.863431,0.859951,0.862817,0.86425,0.863841,0.865684,0.866093,0.865888,0.860155,0.863022,0.865274,0.865069,0.865274,0.865684,0.863022,0.86466,0.86466,0.865069,0.86425,0.865274,0.864455,0.866707,0.866503
3,0.5,200,0.15,150,0.764742,0.764947,0.764947,0.766585,0.79054,0.8233,0.843366,0.848485,0.850532,0.852989,0.853194,0.854013,0.855037,0.856675,0.857084,0.858927,0.857903,0.86036,0.860974,0.864455,0.862203,0.862408,0.863636,0.863431,0.86466,0.863431,0.86425,0.86425,0.865274,0.86466,0.86466,0.86466,0.865684,0.866707,0.865479,0.865069,0.866093,0.866093,0.867322,0.866298,0.865684
3,0.5,200,0.15,200,0.472768,0.764947,0.764947,0.767608,0.791155,0.826167,0.837838,0.845823,0.848075,0.848689,0.85258,0.856265,0.855856,0.858108,0.857698,0.858927,0.858313,0.858313,0.859951,0.86036,0.862203,0.861589,0.86077,0.861998,0.862408,0.863431,0.861384,0.862203,0.861589,0.863431,0.862408,0.863022,0.863841,0.86425,0.863431,0.864865,0.862817,0.864455,0.863431,0.861998,0.863841
3,0.5,200,0.15,250,0.762694,0.764947,0.764947,0.767404,0.786855,0.820843,0.836404,0.843775,0.848075,0.852375,0.852784,0.854422,0.854627,0.854013,0.85606,0.859336,0.858108,0.857289,0.858517,0.859541,0.862203,0.862817,0.861589,0.862817,0.86077,0.863227,0.864046,0.865684,0.863841,0.86425,0.864865,0.86466,0.865684,0.865274,0.865684,0.865684,0.865274,0.865888,0.865069,0.865888,0.866503
3,0.5,200,0.15,300,0.264537,0.765151,0.765766,0.773751,0.786036,0.807535,0.827191,0.838452,0.846437,0.846847,0.849304,0.85258,0.852784,0.852989,0.854422,0.856675,0.857289,0.858313,0.857699,0.859746,0.858517,0.858313,0.859541,0.858313,0.859336,0.86036,0.861589,0.860565,0.860155,0.862817,0.862817,0.862817,0.863841,0.861589,0.863636,0.862612,0.86507,0.863431,0.867117,0.86425,0.866707
3,0.5,200,0.15,350,0.309378,0.769861,0.771908,0.781941,0.79914,0.823505,0.831286,0.844185,0.845004,0.850123,0.852989,0.852989,0.855856,0.85647,0.856675,0.858108,0.859336,0.861589,0.862612,0.862203,0.863227,0.862408,0.863227,0.86425,0.864865,0.864865,0.865274,0.865684,0.865479,0.865479,0.866912,0.866912,0.866503,0.865274,0.865684,0.866093,0.86466,0.865888,0.866298,0.866503,0.867117
3,0.5,200,0.2,50,0.501433,0.764947,0.765356,0.779484,0.816953,0.840295,0.845618,0.848075,0.850532,0.854422,0.855037,0.856675,0.856675,0.85647,0.859336,0.86036,0.861179,0.863227,0.863022,0.862612,0.863841,0.865479,0.865069,0.86425,0.865888,0.865069,0.863022,0.865069,0.866503,0.865274,0.865684,0.865274,0.865274,0.867526,0.863841,0.865684,0.865888,0.866503,0.865684,0.865479,0.865684
3,0.5,200,0.2,100,0.24181,0.766585,0.764947,0.765561,0.783784,0.817772,0.838861,0.84828,0.850737,0.853808,0.856265,0.856879,0.859541,0.860155,0.861384,0.859746,0.859541,0.860565,0.861179,0.861793,0.86077,0.861589,0.864046,0.86425,0.863227,0.86466,0.86425,0.865479,0.864865,0.86466,0.866093,0.863636,0.863841,0.86425,0.865479,0.865274,0.867526,0.865479,0.866298,0.866707,0.868141
3,0.5,200,0.2,150,0.712531,0.765151,0.766175,0.780098,0.802211,0.832514,0.843571,0.851556,0.854627,0.855651,0.860974,0.859336,0.86077,0.859951,0.86077,0.861998,0.862408,0.862408,0.862203,0.862817,0.861589,0.86425,0.86425,0.863841,0.863431,0.86425,0.863431,0.864455,0.863431,0.863022,0.865888,0.86425,0.865069,0.86507,0.863636,0.866093,0.865684,0.865888,0.864865,0.864455,0.86425
3,0.5,200,0.2,200,0.764742,0.764947,0.768632,0.793407,0.826576,0.84398,0.849099,0.854218,0.855856,0.859132,0.86077,0.860974,0.86036,0.861589,0.860974,0.86036,0.861179,0.86077,0.861384,0.862203,0.863432,0.863841,0.863431,0.866298,0.865684,0.865274,0.863841,0.866503,0.863227,0.865069,0.866298,0.866912,0.865479,0.866298,0.866912,0.865274,0.865274,0.865684,0.86855,0.867936,0.865479
3,0.5,200,0.2,250,0.765356,0.765151,0.769246,0.797092,0.826781,0.842137,0.845618,0.849918,0.851965,0.854832,0.85647,0.857084,0.857698,0.860155,0.861179,0.860155,0.861998,0.861179,0.859951,0.861384,0.863227,0.86425,0.862817,0.86466,0.864046,0.863841,0.86466,0.863841,0.863022,0.865479,0.865684,0.865274,0.865684,0.865274,0.864865,0.866503,0.867322,0.866707,0.866707,0.867117,0.864455
3,0.5,200,0.2,300,0.764947,0.765561,0.771703,0.795864,0.817977,0.839476,0.848689,0.849918,0.850123,0.852375,0.852784,0.855037,0.855651,0.857698,0.858927,0.858517,0.860565,0.859132,0.860974,0.861998,0.861793,0.863431,0.861998,0.863841,0.863636,0.863227,0.86466,0.865684,0.865069,0.865479,0.864046,0.864455,0.86425,0.864455,0.863431,0.86425,0.864865,0.864865,0.865069,0.86425,0.865479
3,0.5,200,0.2,350,0.434275,0.765356,0.770475,0.794021,0.817567,0.837633,0.847051,0.851146,0.853399,0.856265,0.857494,0.858108,0.859132,0.859132,0.861384,0.859541,0.862203,0.863841,0.862817,0.865479,0.864046,0.866912,0.867322,0.866912,0.866707,0.868345,0.868141,0.868141,0.866093,0.867322,0.867117,0.865684,0.866503,0.867526,0.867322,0.865479,0.865069,0.865274,0.86466,0.863431,0.866503
3,0.5,200,0.25,50,0.235258,0.766175,0.764947,0.764947,0.784398,0.830876,0.845413,0.851146,0.852375,0.855037,0.854832,0.85647,0.855037,0.857903,0.86036,0.861179,0.86077,0.861793,0.862612,0.861794,0.862817,0.862612,0.865274,0.863227,0.862817,0.863431,0.862203,0.863227,0.860565,0.864865,0.86466,0.866093,0.866093,0.865069,0.866503,0.866707,0.866093,0.866912,0.866093,0.865684,0.866298
3,0.5,200,0.25,100,0.448403,0.765766,0.76597,0.774775,0.805692,0.834152,0.842342,0.847666,0.851761,0.855651,0.855651,0.857084,0.860155,0.861589,0.862203,0.861998,0.862817,0.860974,0.862408,0.860974,0.862612,0.863841,0.863431,0.861998,0.864865,0.865684,0.86425,0.862817,0.864865,0.86425,0.86425,0.864046,0.864046,0.864046,0.864046,0.862817,0.865479,0.865479,0.86425,0.863841,0.864455
3,0.5,200,0.25,150,0.766585,0.765561,0.768223,0.791769,0.822481,0.842137,0.850123,0.851965,0.854013,0.857084,0.857698,0.858722,0.861384,0.861998,0.861793,0.860565,0.863022,0.86466,0.86425,0.864046,0.865274,0.863227,0.865069,0.865888,0.865888,0.86425,0.86425,0.865069,0.863841,0.863636,0.864865,0.863636,0.86425,0.866093,0.86425,0.865069,0.865479,0.865479,0.865684,0.861179,0.867322
3,0.5,200,0.25,200,0.235053,0.764947,0.764947,0.766585,0.793612,0.82371,0.841728,0.848485,0.852375,0.854013,0.85606,0.857084,0.858517,0.857698,0.859951,0.861179,0.863022,0.861179,0.863022,0.862817,0.864455,0.86425,0.865479,0.865274,0.864865,0.864865,0.86466,0.865684,0.866503,0.866912,0.865888,0.865479,0.866503,0.865479,0.867526,0.865888,0.867731,0.866503,0.866298,0.867936,0.866912
3,0.5,200,0.25,250,0.255528,0.765151,0.765151,0.774365,0.79484,0.819001,0.835585,0.844594,0.84828,0.851761,0.853603,0.85606,0.85647,0.857494,0.858722,0.860155,0.859541,0.861179,0.859951,0.861384,0.861179,0.863636,0.863022,0.864046,0.863841,0.865479,0.862203,0.862408,0.861793,0.861179,0.863841,0.863432,0.861998,0.863636,0.864865,0.863227,0.865479,0.86425,0.862612,0.863227,0.864865
3,0.5,200,0.25,300,0.489353,0.764947,0.766994,0.79484,0.820434,0.837838,0.845004,0.851556,0.853603,0.856265,0.855856,0.857289,0.858927,0.859336,0.857084,0.859951,0.863227,0.862817,0.863841,0.865069,0.863841,0.86466,0.865069,0.863227,0.864865,0.86425,0.864455,0.865684,0.865069,0.865888,0.865274,0.865888,0.866912,0.865888,0.864865,0.863636,0.86466,0.865684,0.865888,0.864455,0.866093
3,0.5,200,0.25,350,0.613636,0.764947,0.775798,0.80303,0.826576,0.846642,0.851761,0.854218,0.85647,0.857084,0.857494,0.860565,0.860974,0.86077,0.862612,0.862817,0.863431,0.862612,0.863227,0.864455,0.866503,0.867731,0.865479,0.867117,0.863431,0.864046,0.862408,0.862612,0.863431,0.863227,0.86425,0.862612,0.867322,0.866298,0.863227,0.866912,0.865274,0.864865,0.865684,0.863636,0.86466
3,0.5,250,0.15,50,0.260442,0.764947,0.764947,0.771703,0.811425,0.838452,0.846847,0.85217,0.852375,0.856265,0.857698,0.858927,0.86036,0.859132,0.86036,0.858927,0.861793,0.864046,0.862817,0.861998,0.862817,0.862817,0.863227,0.860974,0.863022,0.86425,0.866298,0.865888,0.86466,0.866912,0.865274,0.866912,0.864046,0.863431,0.866707,0.86855,0.864455,0.866707,0.865069,0.86855,0.86466
3,0.5,250,0.15,100,0.24959,0.764947,0.764947,0.765356,0.781736,0.805487,0.838042,0.848485,0.852375,0.852375,0.854013,0.855037,0.85647,0.86036,0.860974,0.862203,0.862408,0.861384,0.862612,0.86425,0.864251,0.864046,0.864865,0.86425,0.866093,0.863841,0.863431,0.865274,0.867117,0.866093,0.865069,0.863227,0.867117,0.867322,0.867936,0.866503,0.866093,0.867322,0.86425,0.863841,0.866503
3,0.5,250,0.15,150,0.61896,0.764947,0.764947,0.776413,0.814291,0.831286,0.83968,0.847051,0.850123,0.85217,0.854627,0.854832,0.855856,0.858517,0.857903,0.857903,0.856675,0.858313,0.859541,0.860565,0.862612,0.861589,0.86425,0.863227,0.865479,0.863022,0.864455,0.864865,0.864865,0.864455,0.865479,0.865069,0.86507,0.863841,0.865274,0.865888,0.866503,0.864455,0.865684,0.866298,0.866093
3,0.5,250,0.15,200,0.326167,0.764947,0.764947,0.769451,0.797297,0.823505,0.838247,0.848894,0.849918,0.853603,0.854832,0.85606,0.856879,0.857903,0.858518,0.859541,0.860155,0.86036,0.86077,0.861998,0.863227,0.863022,0.865888,0.863227,0.865274,0.865479,0.865888,0.86466,0.863636,0.866093,0.866298,0.862408,0.867731,0.866707,0.866298,0.866298,0.867526,0.867731,0.865274,0.867117,0.867936
3,0.5,250,0.15,250,0.764537,0.764947,0.769861,0.786036,0.818182,0.841728,0.846028,0.849713,0.853194,0.854013,0.854218,0.85606,0.858722,0.858517,0.859951,0.857903,0.859951,0.859746,0.860974,0.861179,0.861179,0.861384,0.862817,0.863227,0.862612,0.864046,0.864455,0.865684,0.866912,0.865479,0.861589,0.865479,0.865684,0.864455,0.861998,0.865888,0.862203,0.863431,0.863841,0.86466,0.865274
3,0.5,250,0.15,300,0.765561,0.765151,0.77416,0.800778,0.827191,0.841933,0.845209,0.849918,0.849713,0.852989,0.854627,0.854832,0.856265,0.85606,0.857084,0.857903,0.859132,0.859336,0.860974,0.861589,0.860974,0.860974,0.860974,0.863227,0.863227,0.864046,0.863227,0.862203,0.862612,0.861793,0.862612,0.863841,0.865684,0.86425,0.862612,0.860974,0.86425,0.862612,0.865888,0.865274,0.865888
3,0.5,250,0.15,350,0.434685,0.76597,0.768632,0.785012,0.806511,0.828214,0.84439,0.849508,0.850123,0.850942,0.853808,0.855651,0.858313,0.859336,0.859746,0.858313,0.860155,0.858722,0.858108,0.860155,0.859132,0.860974,0.859951,0.861589,0.862203,0.863022,0.86466,0.862408,0.863227,0.862408,0.863431,0.864865,0.865684,0.865888,0.865684,0.865684,0.866503,0.862612,0.866503,0.865479,0.865684
3,0.5,250,0.2,50,0.431613,0.764947,0.764947,0.779484,0.819205,0.841933,0.846232,0.852375,0.851351,0.854218,0.855651,0.857084,0.859336,0.858722,0.861998,0.86036,0.861179,0.865274,0.862408,0.862612,0.863022,0.863432,0.865479,0.864455,0.86466,0.862408,0.865888,0.863431,0.863022,0.86466,0.862817,0.866707,0.862817,0.863227,0.863022,0.862408,0.866503,0.863841,0.864865,0.863841,0.865888
3,0.5,250,0.2,100,0.764947,0.764947,0.767199,0.799345,0.830057,0.841318,0.851351,0.850737,0.852784,0.855241,0.855446,0.85606,0.856675,0.859336,0.860155,0.859336,0.860155,0.859951,0.86036,0.86036,0.863431,0.861793,0.861384,0.861589,0.866093,0.860974,0.861998,0.863022,0.864455,0.86466,0.86466,0.867731,0.861589,0.865684,0.866093,0.867731,0.86425,0.867322,0.867526,0.866298,0.866298
3,0.5,250,0.2,150,0.757166,0.764947,0.766789,0.787469,0.825553,0.844185,0.84787,0.851761,0.854218,0.853603,0.855856,0.858517,0.857903,0.857903,0.859746,0.860155,0.863636,0.861589,0.861179,0.863431,0.863022,0.865069,0.864046,0.863841,0.865479,0.865888,0.863841,0.863227,0.864455,0.864046,0.86425,0.861998,0.863841,0.865069,0.862203,0.864455,0.863636,0.864046,0.861589,0.862817,0.862612
3,0.5,250,0.2,200,0.235053,0.765561,0.76638,0.774979,0.811425,0.838861,0.843366,0.849508,0.849713,0.852375,0.855446,0.85647,0.857903,0.857698,0.857903,0.859132,0.859541,0.860565,0.862203,0.861589,0.861998,0.861793,0.863431,0.863841,0.862203,0.863022,0.863431,0.864455,0.864865,0.86425,0.864046,0.865684,0.866298,0.865069,0.863841,0.864455,0.864865,0.86425,0.863636,0.864865,0.865479
3,0.5,250,0.2,250,0.737101,0.764947,0.767199,0.793612,0.818182,0.837633,0.842137,0.844594,0.848075,0.853194,0.85647,0.859541,0.859541,0.859132,0.861384,0.861179,0.861179,0.861179,0.863227,0.861793,0.861384,0.862817,0.863841,0.861384,0.863431,0.862817,0.863841,0.864455,0.862612,0.863227,0.865684,0.863841,0.865069,0.862408,0.865069,0.865069,0.864865,0.864046,0.865479,0.865479,0.866912
3,0.5,250,0.2,300,0.76597,0.764947,0.773137,0.801597,0.833128,0.84828,0.852989,0.852784,0.853603,0.859132,0.858313,0.860155,0.858517,0.860974,0.861998,0.859132,0.861998,0.861384,0.861998,0.862408,0.863227,0.863841,0.863636,0.863841,0.864455,0.86466,0.86425,0.865274,0.865479,0.865888,0.866503,0.865888,0.867322,0.867322,0.863431,0.867526,0.867526,0.866707,0.866298,0.866912,0.865888
3,0.5,250,0.2,350,0.274161,0.765151,0.775798,0.800573,0.830876,0.844185,0.849918,0.851146,0.851965,0.853194,0.854422,0.857084,0.858313,0.857903,0.860974,0.860155,0.861384,0.861384,0.861589,0.863431,0.863841,0.864455,0.864455,0.865888,0.865069,0.865684,0.866707,0.866298,0.865684,0.866912,0.86466,0.866707,0.866707,0.863636,0.865888,0.864865,0.866298,0.865888,0.865684,0.865888,0.864455
3,0.5,250,0.25,50,0.235053,0.764947,0.764947,0.773137,0.819001,0.844594,0.849304,0.852989,0.854627,0.853603,0.856265,0.85606,0.857903,0.857289,0.857084,0.858517,0.858517,0.861589,0.861179,0.86036,0.862408,0.861179,0.863227,0.862408,0.863227,0.861998,0.863227,0.864455,0.86466,0.86425,0.866298,0.861998,0.862612,0.864865,0.866707,0.863431,0.866912,0.86507,0.864046,0.864865,0.86425
3,0.5,250,0.25,100,0.763923,0.764947,0.768427,0.79484,0.835585,0.847256,0.849304,0.851965,0.85258,0.854422,0.855037,0.857289,0.858108,0.858517,0.857494,0.858108,0.860565,0.859746,0.860974,0.863022,0.861384,0.862612,0.859951,0.864046,0.863841,0.865479,0.864046,0.863636,0.86425,0.86466,0.861384,0.864046,0.861589,0.864046,0.864455,0.86466,0.861998,0.86466,0.864455,0.863636,0.863636
3,0.5,250,0.25,150,0.350737,0.764947,0.76597,0.776822,0.809992,0.839476,0.84787,0.850942,0.854013,0.855651,0.858313,0.859541,0.859746,0.861998,0.861998,0.863432,0.861793,0.863636,0.863227,0.865479,0.864046,0.863227,0.867731,0.866912,0.865888,0.865479,0.864455,0.865069,0.865888,0.865684,0.865069,0.86425,0.864455,0.865069,0.866093,0.865684,0.866912,0.864865,0.863022,0.864865,0.863227
3,0.5,250,0.25,200,0.763104,0.76597,0.776822,0.806716,0.835381,0.844185,0.849099,0.851146,0.853399,0.856675,0.857494,0.859132,0.858722,0.859541,0.859132,0.862612,0.861998,0.864046,0.863022,0.86507,0.863227,0.863022,0.863841,0.863841,0.865069,0.863841,0.865479,0.864865,0.864046,0.86425,0.86507,0.863841,0.865888,0.864865,0.865274,0.865684,0.863431,0.864865,0.863841,0.866298,0.865069
3,0.5,250,0.25,250,0.755938,0.764947,0.769861,0.786855,0.83149,0.84439,0.849304,0.85258,0.856879,0.857494,0.858927,0.858722,0.859951,0.86036,0.863022,0.862203,0.86425,0.861998,0.863431,0.863841,0.862408,0.865684,0.862612,0.866298,0.861794,0.862612,0.865888,0.862817,0.865888,0.865069,0.866707,0.863431,0.862612,0.865684,0.864046,0.864865,0.865069,0.866503,0.868141,0.866707,0.866093
3,0.5,250,0.25,300,0.583538,0.766175,0.785626,0.825143,0.838452,0.846642,0.851146,0.853603,0.854627,0.855651,0.857903,0.858722,0.859132,0.86077,0.861589,0.861998,0.864046,0.863431,0.86425,0.86466,0.865479,0.863636,0.860974,0.867527,0.867322,0.865684,0.864865,0.867731,0.865069,0.867117,0.867322,0.866912,0.866707,0.865888,0.866707,0.866093,0.866503,0.866093,0.866298,0.865274,0.865479
3,0.5,250,0.25,350,0.737305,0.76638,0.783988,0.824119,0.841523,0.848075,0.849304,0.852989,0.852989,0.855856,0.855651,0.856265,0.858722,0.860565,0.861384,0.86466,0.863841,0.861793,0.859746,0.866093,0.864865,0.86425,0.863227,0.865684,0.865274,0.866093,0.860155,0.866298,0.862817,0.863841,0.867117,0.862203,0.86425,0.866298,0.863841,0.864046,0.866503,0.864455,0.86466,0.864455,0.866093
3,0.5,300,0.15,50,0.235053,0.765151,0.764947,0.787674,0.827805,0.838452,0.846028,0.84787,0.851965,0.855037,0.855241,0.856675,0.857289,0.859336,0.860155,0.861998,0.86036,0.861998,0.861589,0.863022,0.863431,0.865069,0.863636,0.864865,0.865479,0.866707,0.866503,0.868141,0.867322,0.867117,0.864046,0.867731,0.868755,0.865888,0.866093,0.869779,0.869779,0.865888,0.866707,0.866707,0.867731
3,0.5,300,0.15,100,0.744472,0.765356,0.767608,0.795864,0.830262,0.845209,0.851351,0.853603,0.855037,0.858313,0.858722,0.858313,0.859132,0.857903,0.857903,0.86077,0.859951,0.862203,0.860565,0.862817,0.863022,0.862612,0.862203,0.862408,0.863227,0.862408,0.863636,0.865684,0.866093,0.865888,0.866707,0.86466,0.864455,0.865684,0.865684,0.865888,0.866707,0.86425,0.864046,0.866912,0.866912
3,0.5,300,0.15,150,0.669328,0.764947,0.764947,0.771089,0.820434,0.837019,0.84787,0.85258,0.854422,0.85606,0.859746,0.858517,0.858927,0.858927,0.860155,0.861998,0.862203,0.861998,0.865479,0.86425,0.86425,0.865274,0.865684,0.861589,0.862817,0.862612,0.862203,0.866298,0.863431,0.865684,0.864865,0.865888,0.865684,0.86507,0.866298,0.867322,0.863636,0.866093,0.863841,0.865684,0.865479
3,0.5,300,0.15,200,0.27457,0.764947,0.764947,0.779074,0.811015,0.833538,0.83968,0.845618,0.848485,0.849713,0.855651,0.856675,0.856879,0.85647,0.86036,0.856879,0.859541,0.86077,0.861384,0.861998,0.862817,0.862408,0.863841,0.863841,0.863227,0.864046,0.86425,0.86425,0.866093,0.865069,0.865888,0.865479,0.867117,0.867322,0.865684,0.865069,0.866912,0.867322,0.866093,0.866093,0.866298
3,0.5,300,0.15,250,0.701884,0.76597,0.775798,0.799345,0.833743,0.842547,0.849713,0.850532,0.854422,0.855037,0.855037,0.853808,0.855446,0.855446,0.858927,0.859746,0.858517,0.858927,0.860974,0.861179,0.861589,0.862817,0.862203,0.863636,0.863841,0.863022,0.863022,0.864455,0.86425,0.865069,0.86425,0.865888,0.864046,0.864865,0.86466,0.867322,0.865069,0.864455,0.865274,0.867526,0.866093
3,0.5,300,0.15,300,0.236691,0.765151,0.768018,0.787264,0.820024,0.84009,0.84787,0.851146,0.851351,0.853603,0.855856,0.858108,0.86036,0.860974,0.860155,0.861589,0.862203,0.861998,0.862817,0.862408,0.863022,0.864046,0.864455,0.863841,0.86466,0.86466,0.864865,0.864455,0.865888,0.863022,0.864046,0.865069,0.865274,0.866093,0.86466,0.865274,0.864865,0.865888,0.864455,0.866912,0.86466
3,0.5,300,0.15,350,0.720311,0.76597,0.784807,0.809582,0.830467,0.838657,0.845004,0.848689,0.850123,0.854422,0.85647,0.857494,0.857289,0.857494,0.860155,0.860565,0.861793,0.861998,0.861793,0.862612,0.862408,0.862817,0.864455,0.864046,0.863431,0.865888,0.86425,0.864455,0.865274,0.863431,0.865069,0.865274,0.865684,0.866503,0.865888,0.865069,0.864046,0.863227,0.865479,0.866093,0.865274
3,0.5,300,0.2,50,0.280917,0.765151,0.772522,0.797297,0.841523,0.849508,0.851146,0.853603,0.855446,0.856265,0.856879,0.859746,0.861179,0.860155,0.861793,0.86036,0.862203,0.858927,0.863022,0.86466,0.862817,0.861998,0.862817,0.862817,0.864046,0.863431,0.863636,0.862612,0.863431,0.86425,0.864455,0.863227,0.863431,0.863022,0.864865,0.86466,0.866503,0.865888,0.863431,0.864865,0.864455
3,0.5,300,0.2,100,0.417281,0.764947,0.776617,0.812449,0.838452,0.84439,0.84828,0.852375,0.853603,0.854627,0.856879,0.859951,0.858722,0.860565,0.862203,0.860974,0.864865,0.864865,0.859541,0.865274,0.866298,0.865684,0.866503,0.865684,0.866093,0.861793,0.866708,0.864865,0.867526,0.867526,0.867322,0.866093,0.866093,0.865888,0.865684,0.865069,0.866707,0.865274,0.866707,0.865069,0.865069
3,0.5,300,0.2,150,0.473382,0.764947,0.764947,0.793612,0.834766,0.842752,0.850327,0.850737,0.854422,0.857084,0.857494,0.859541,0.861384,0.861793,0.863022,0.865069,0.861179,0.863636,0.864046,0.863841,0.863431,0.863636,0.86466,0.86466,0.863431,0.865274,0.86425,0.864455,0.86466,0.865274,0.865479,0.864865,0.864865,0.863431,0.864865,0.861998,0.863841,0.866707,0.865274,0.861384,0.865069
3,0.5,300,0.2,200,0.242219,0.764947,0.773751,0.814087,0.83968,0.847051,0.851965,0.855037,0.856265,0.856879,0.859336,0.860565,0.863227,0.863636,0.860975,0.861793,0.864046,0.862612,0.864455,0.866298,0.866298,0.864046,0.863636,0.86425,0.864046,0.865069,0.866093,0.866912,0.868345,0.868141,0.861793,0.865274,0.867322,0.865888,0.867936,0.865684,0.865274,0.863636,0.866503,0.866912,0.86425
3,0.5,300,0.2,250,0.747338,0.764947,0.778255,0.827191,0.843161,0.849099,0.851965,0.854627,0.858927,0.859541,0.857494,0.859336,0.86036,0.858722,0.859541,0.860974,0.863431,0.863227,0.865479,0.862612,0.865069,0.863022,0.864046,0.861998,0.862612,0.866503,0.867117,0.865888,0.867526,0.868141,0.867322,0.867731,0.866503,0.867936,0.867117,0.867526,0.864046,0.867526,0.867526,0.866298,0.866093
3,0.5,300,0.2,300,0.750205,0.764947,0.766585,0.805282,0.8319,0.846437,0.849918,0.854218,0.85258,0.856675,0.857494,0.858313,0.859132,0.86036,0.861589,0.861384,0.862817,0.863227,0.863227,0.865274,0.86425,0.86466,0.864865,0.865069,0.86466,0.863227,0.866912,0.865274,0.86507,0.866912,0.863431,0.86425,0.863636,0.864455,0.865069,0.865888,0.865684,0.865069,0.864865,0.863636,0.861179
